,bootstrap_size,no_features,max_depth,no_trees,accuracy,seconds
0,27000.0,100.0,25.0,50.0,0.9665,30553.048017
1,27000.0,100.0,25.0,100.0,0.9676666666666667,30388.899185
2,27000.0,100.0,25.0,150.0,0.9693333333333334,31342.79961
3,27000.0,100.0,25.0,200.0,0.97,30964.397261
