,bootstrap_size,no_features,max_depth,no_trees,accuracy,seconds
154,5400.0,20.0,35.0,40.0,0.8651666666666666,458.47550244444506
155,5400.0,20.0,35.0,40.0,0.8781666666666667,453.504711
156,5400.0,20.0,35.0,40.0,0.8666666666666667,439.562741
157,5400.0,20.0,35.0,40.0,0.8538333333333333,451.73063
158,5400.0,20.0,35.0,40.0,0.8618333333333333,439.062143
159,5400.0,20.0,35.0,40.0,0.8466666666666667,420.893639
160,5400.0,20.0,45.0,10.0,0.6921666666666667,102.226656
161,5400.0,20.0,45.0,10.0,0.7336666666666667,111.979671
162,5400.0,20.0,45.0,10.0,0.7473333333333333,120.85325
163,5400.0,20.0,45.0,10.0,0.7216666666666667,107.367992
164,5400.0,20.0,45.0,10.0,0.7236666666666667,113.111168
165,5400.0,20.0,45.0,10.0,0.7798333333333334,126.13486
166,5400.0,20.0,45.0,10.0,0.7651666666666667,120.880577
167,5400.0,20.0,45.0,10.0,0.7323333333333333,117.259364
168,5400.0,20.0,45.0,10.0,0.69,103.962372
169,5400.0,20.0,45.0,10.0,0.7231666666666666,109.728227
170,5400.0,20.0,45.0,20.0,0.7893333333333333,204.26493
171,5400.0,20.0,45.0,20.0,0.7976666666666666,210.652209
172,5400.0,20.0,45.0,20.0,0.8301666666666667,233.365589
173,5400.0,20.0,45.0,20.0,0.7976666666666666,228.727936
174,5400.0,20.0,45.0,20.0,0.8170000000000001,220.537795
175,5400.0,20.0,45.0,20.0,0.8079999999999999,228.924738
176,5400.0,20.0,45.0,20.0,0.7936666666666666,211.715081
177,5400.0,20.0,45.0,20.0,0.8133333333333334,223.839734
178,5400.0,20.0,45.0,20.0,0.8238333333333333,228.842094
179,5400.0,20.0,45.0,20.0,0.8006666666666666,213.405785
180,5400.0,20.0,45.0,30.0,0.852,351.738484
181,5400.0,20.0,45.0,30.0,0.8390000000000001,318.183546
182,5400.0,20.0,45.0,30.0,0.8473333333333334,350.754793
183,5400.0,20.0,45.0,30.0,0.8443333333333334,348.904293
184,5400.0,20.0,45.0,30.0,0.8401666666666666,321.679455
185,5400.0,20.0,45.0,30.0,0.833,323.352727
186,5400.0,20.0,45.0,30.0,0.86,340.020723
187,5400.0,20.0,45.0,30.0,0.8641666666666666,353.757361
188,5400.0,20.0,45.0,30.0,0.8456666666666667,340.605337
189,5400.0,20.0,45.0,30.0,0.8428333333333333,337.576224
190,5400.0,20.0,45.0,40.0,0.8751666666666666,494.40787300000005
191,5400.0,20.0,45.0,40.0,0.8558333333333333,591.722488
192,5400.0,20.0,45.0,40.0,0.8576666666666667,551.708211
193,5400.0,20.0,45.0,40.0,0.8595,437.158898
194,5400.0,20.0,45.0,40.0,0.8591666666666666,427.800393
195,5400.0,20.0,45.0,40.0,0.8638333333333333,473.420247111111
196,5400.0,20.0,45.0,40.0,0.8575,424.351132
197,5400.0,20.0,45.0,40.0,0.8463333333333334,426.267871
198,5400.0,20.0,45.0,40.0,0.8683333333333333,458.133006
199,5400.0,20.0,45.0,40.0,0.8531666666666666,449.23235199999993
200,5400.0,40.0,5.0,10.0,0.755,123.384215
201,5400.0,40.0,5.0,10.0,0.7493333333333333,128.493331
202,5400.0,40.0,5.0,10.0,0.7513333333333333,134.550281
203,5400.0,40.0,5.0,10.0,0.7581666666666667,134.636955
204,5400.0,40.0,5.0,10.0,0.76,129.65557900000002
205,5400.0,40.0,5.0,10.0,0.735,131.655754
206,5400.0,40.0,5.0,10.0,0.7408333333333333,124.92689
207,5400.0,40.0,5.0,10.0,0.7325,117.13723799999998
208,5400.0,40.0,5.0,10.0,0.7713333333333333,130.378155
209,5400.0,40.0,5.0,10.0,0.7375,127.028615
210,5400.0,40.0,5.0,20.0,0.8255,253.616602
211,5400.0,40.0,5.0,20.0,0.8153333333333334,261.410315
212,5400.0,40.0,5.0,20.0,0.809,258.004366
213,5400.0,40.0,5.0,20.0,0.7945,259.355107
214,5400.0,40.0,5.0,20.0,0.78,248.971089
215,5400.0,40.0,5.0,20.0,0.8036666666666666,254.000948
216,5400.0,40.0,5.0,20.0,0.8016666666666666,247.266576
217,5400.0,40.0,5.0,20.0,0.8075,248.345669
218,5400.0,40.0,5.0,20.0,0.799,248.09281
219,5400.0,40.0,5.0,20.0,0.7978333333333333,262.357501
